x,y,V,t
1351.54,1312.07,628.827,2.84
1356.12,1316.38,628.601,2.85
1360.7,1320.69,628.375,2.86
1365.28,1324.99,628.149,2.87
1369.85,1329.29,627.923,2.88
1374.43,1333.59,627.697,2.89
1379,1337.89,627.471,2.9
1383.58,1342.19,627.245,2.91
1388.15,1346.48,627.02,2.92
1392.72,1350.77,626.794,2.93
1397.29,1355.06,626.57,2.94
1401.86,1359.35,626.345,2.95
1406.43,1363.64,626.121,2.96
1410.99,1367.92,625.896,2.97
1415.56,1372.2,625.672,2.98
1420.12,1376.48,625.448,2.99
1424.69,1380.76,625.223,3
1429.25,1385.04,624.999,3.01
1433.81,1389.31,624.775,3.02
1438.37,1393.58,624.551,3.03
1442.93,1397.85,624.327,3.04
1447.48,1402.12,624.104,3.05
1452.04,1406.38,623.881,3.06
1456.59,1410.65,623.658,3.07
1461.15,1414.91,623.435,3.08
1465.7,1419.17,623.213,3.09
1470.25,1423.42,622.99,3.1
1474.8,1427.68,622.767,3.11
1479.35,1431.93,622.545,3.12
1483.9,1436.18,622.323,3.13
1488.45,1440.43,622.1,3.14
1492.99,1444.68,621.878,3.15
1497.54,1448.92,621.656,3.16
1502.08,1453.17,621.434,3.17
1506.62,1457.41,621.213,3.18
1511.17,1461.64,620.992,3.19
1515.71,1465.88,620.771,3.2
1520.25,1470.12,620.55,3.21
1524.78,1474.35,620.329,3.22
1529.32,1478.58,620.108,3.23
1533.86,1482.81,619.887,3.24
1538.39,1487.03,619.667,3.25
1542.92,1491.26,619.446,3.26
1547.46,1495.48,619.225,3.27
1551.99,1499.7,619.005,3.28
1556.52,1503.92,618.785,3.29
1561.05,1508.14,618.565,3.3
1565.57,1512.35,618.346,3.31
1570.1,1516.56,618.127,3.32
1574.63,1520.77,617.907,3.33
1579.15,1524.98,617.688,3.34
1583.67,1529.19,617.469,3.35
1588.2,1533.39,617.25,3.36
1592.72,1537.59,617.031,3.37
1597.24,1541.8,616.812,3.38
1601.76,1545.99,616.593,3.39
1606.27,1550.19,616.375,3.4
1610.79,1554.38,616.157,3.41
1615.31,1558.58,615.939,3.42
1619.82,1562.77,615.721,3.43
1624.33,1566.95,615.504,3.44
1628.85,1571.14,615.286,3.45
1633.36,1575.32,615.069,3.46
1637.87,1579.51,614.851,3.47
1642.38,1583.69,614.634,3.48
1646.88,1587.87,614.417,3.49
1651.39,1592.04,614.2,3.5
1655.9,1596.22,613.982,3.51
1660.4,1600.39,613.765,3.52
1664.9,1604.56,613.549,3.53
1669.41,1608.73,613.333,3.54
1673.91,1612.89,613.117,3.55
1678.41,1617.06,612.901,3.56
1682.91,1621.22,612.685,3.57
1687.41,1625.38,612.47,3.58
1691.9,1629.54,612.254,3.59
1696.4,1633.69,612.038,3.6
1700.89,1637.85,611.823,3.61
1705.39,1642,611.607,3.62
1709.88,1646.15,611.392,3.63
1714.37,1650.3,611.176,3.64
1718.86,1654.44,610.962,3.65
1723.35,1658.59,610.747,3.66
1727.84,1662.73,610.533,3.67
1732.32,1666.87,610.319,3.68
1736.81,1671.01,610.105,3.69
1741.3,1675.15,609.89,3.7
1745.78,1679.28,609.676,3.71
1750.26,1683.41,609.462,3.72
1754.74,1687.54,609.248,3.73
1759.22,1691.67,609.035,3.74
1763.7,1695.8,608.821,3.75
1768.18,1699.92,608.607,3.76
1772.66,1704.04,608.393,3.77
1777.13,1708.16,608.181,3.78
1781.61,1712.28,607.968,3.79
1786.08,1716.4,607.755,3.8
1790.56,1720.51,607.543,3.81
1795.03,1724.63,607.33,3.82
1799.5,1728.74,607.118,3.83
1803.97,1732.85,606.906,3.84
1808.44,1736.95,606.693,3.85
1812.91,1741.06,606.481,3.86
1817.37,1745.16,606.269,3.87
1821.84,1749.26,606.057,3.88
1826.3,1753.36,605.845,3.89
1830.76,1757.46,605.634,3.9
1835.23,1761.55,605.423,3.91
1839.69,1765.64,605.212,3.92
1844.15,1769.74,605.001,3.93
1848.61,1773.82,604.79,3.94
1853.07,1777.91,604.579,3.95
1857.52,1782,604.368,3.96
1861.98,1786.08,604.158,3.97
1866.43,1790.16,603.947,3.98
1870.89,1794.24,603.737,3.99
1875.34,1798.32,603.526,4
1879.79,1802.39,603.316,4.01
1884.24,1806.47,603.106,4.02
1888.69,1810.54,602.897,4.03
1893.14,1814.61,602.688,4.04
1897.59,1818.67,602.478,4.05
1902.03,1822.74,602.269,4.06
1906.48,1826.8,602.06,4.07
1910.92,1830.87,601.851,4.08
1915.36,1834.93,601.642,4.09
1919.81,1838.98,601.433,4.1
1924.25,1843.04,601.224,4.11
1928.69,1847.09,601.015,4.12
1933.13,1851.14,600.806,4.13
1937.56,1855.19,600.598,4.14
1942,1859.24,600.391,4.15
1946.44,1863.29,600.183,4.16
1950.87,1867.33,599.975,4.17
1955.3,1871.38,599.768,4.18
1959.74,1875.42,599.56,4.19
1964.17,1879.45,599.352,4.2
1968.6,1883.49,599.145,4.21
1973.03,1887.53,598.938,4.22
1977.46,1891.56,598.73,4.23
1981.88,1895.59,598.523,4.24
1986.31,1899.62,598.316,4.25
1990.74,1903.64,598.109,4.26
1995.16,1907.67,597.903,4.27
1999.58,1911.69,597.697,4.28
2004.01,1915.71,597.49,4.29
2008.43,1919.73,597.284,4.3
2012.85,1923.75,597.078,4.31
2017.27,1927.77,596.873,4.32
2021.68,1931.78,596.667,4.33
2026.1,1935.79,596.461,4.34
2030.52,1939.8,596.255,4.35
2034.93,1943.81,596.05,4.36
2039.34,1947.81,595.844,4.37
2043.76,1951.82,595.639,4.38
2048.17,1955.82,595.434,4.39
2052.58,1959.82,595.229,4.4
2056.99,1963.82,595.025,4.41
2061.4,1967.81,594.82,4.42
2065.81,1971.81,594.616,4.43
2070.21,1975.8,594.412,4.44
2074.62,1979.79,594.207,4.45
2079.02,1983.78,594.003,4.46
2083.43,1987.76,593.799,4.47
2087.83,1991.75,593.595,4.48
2092.23,1995.73,593.391,4.49
2096.63,1999.71,593.187,4.5
2101.03,2003.69,592.983,4.51
2105.43,2007.67,592.78,4.52
2109.83,2011.64,592.577,4.53
2114.22,2015.62,592.374,4.54
2118.62,2019.59,592.172,4.55
2123.01,2023.56,591.969,4.56
2127.41,2027.53,591.766,4.57
2131.8,2031.49,591.563,4.58
2136.19,2035.45,591.361,4.59
2140.58,2039.42,591.158,4.6
2144.97,2043.38,590.956,4.61
2149.36,2047.33,590.754,4.62
2153.74,2051.29,590.551,4.63
2158.13,2055.25,590.35,4.64
2162.52,2059.2,590.148,4.65
2166.9,2063.15,589.947,4.66
2171.28,2067.1,589.746,4.67
2175.67,2071.04,589.545,4.68
2180.05,2074.99,589.343,4.69
2184.43,2078.93,589.142,4.7
2188.81,2082.87,588.941,4.71
2193.18,2086.81,588.74,4.72
2197.56,2090.75,588.539,4.73
2201.94,2094.68,588.339,4.74
2206.31,2098.62,588.138,4.75
2210.69,2102.55,587.937,4.76
2215.06,2106.48,587.737,4.77
2219.43,2110.41,587.538,4.78
2223.8,2114.33,587.338,4.79
2228.17,2118.26,587.138,4.8
2232.54,2122.18,586.939,4.81
2236.91,2126.1,586.739,4.82
2241.28,2130.02,586.539,4.83
2245.64,2133.93,586.34,4.84
2250.01,2137.85,586.141,4.85
2254.37,2141.76,585.941,4.86
2258.74,2145.67,585.742,4.87
2263.1,2149.58,585.543,4.88
2267.46,2153.49,585.344,4.89
2271.82,2157.39,585.146,4.9
2276.18,2161.3,584.947,4.91
2280.54,2165.2,584.749,4.92
2284.89,2169.1,584.551,4.93
2289.25,2173,584.353,4.94
2293.61,2176.89,584.155,4.95
2297.96,2180.79,583.957,4.96
2302.31,2184.68,583.759,4.97
2306.66,2188.57,583.562,4.98
2311.02,2192.46,583.364,4.99
2315.37,2196.35,583.166,5
2319.72,2200.23,582.969,5.01
2324.06,2204.11,582.88,5.02
2328.41,2208,582.791,5.03
2332.76,2211.88,582.702,5.04
2337.11,2215.76,582.613,5.05
2341.46,2219.64,582.524,5.06
2345.81,2223.52,582.436,5.07
2350.16,2227.39,582.347,5.08
2354.5,2231.27,582.258,5.09
2358.85,2235.14,582.169,5.1
2363.2,2239.02,582.081,5.11
2367.55,2242.89,581.992,5.12
2371.89,2246.76,581.903,5.13
2376.24,2250.63,581.815,5.14
2380.59,2254.5,581.727,5.15
2384.93,2258.37,581.639,5.16
2389.28,2262.23,581.551,5.17
2393.63,2266.1,581.464,5.18
2397.97,2269.96,581.376,5.19
2402.32,2273.83,581.288,5.2
2406.66,2277.69,581.201,5.21
2411.01,2281.55,581.113,5.22
2415.36,2285.41,581.025,5.23
2419.7,2289.27,580.938,5.24
2424.05,2293.13,580.85,5.25
2428.39,2296.98,580.763,5.26
2432.74,2300.84,580.675,5.27
2437.08,2304.69,580.589,5.28
2441.42,2308.55,580.502,5.29
2445.77,2312.4,580.415,5.3
2450.11,2316.25,580.328,5.31
2454.46,2320.1,580.242,5.32
2458.8,2323.95,580.155,5.33
2463.14,2327.79,580.069,5.34
2467.49,2331.64,579.982,5.35
2471.83,2335.49,579.896,5.36
2476.17,2339.33,579.809,5.37
2480.52,2343.17,579.723,5.38
2484.86,2347.02,579.636,5.39
2489.2,2350.86,579.55,5.4
2493.55,2354.7,579.464,5.41
2497.89,2358.53,579.379,5.42
2502.23,2362.37,579.293,5.43
2506.57,2366.21,579.207,5.44
2510.91,2370.04,579.122,5.45
2515.26,2373.88,579.036,5.46
2519.6,2377.71,578.951,5.47
2523.94,2381.54,578.866,5.48
2528.28,2385.37,578.78,5.49
2532.62,2389.2,578.695,5.5
2536.96,2393.03,578.609,5.51
2541.3,2396.86,578.415,5.52
2545.64,2400.68,578.221,5.53
2549.98,2404.51,578.027,5.54
2554.32,2408.33,577.834,5.55
2558.65,2412.15,577.64,5.56
2562.99,2415.96,577.447,5.57
2567.32,2419.78,577.254,5.58
2571.65,2423.59,577.061,5.59
2575.99,2427.4,576.868,5.6
2580.32,2431.22,576.675,5.61
2584.65,2435.02,576.482,5.62
2588.98,2438.83,576.289,5.63
2593.31,2442.63,576.096,5.64
2597.63,2446.44,575.903,5.65
2601.96,2450.24,575.71,5.66
2606.29,2454.04,575.518,5.67
2610.61,2457.84,575.326,5.68
2614.93,2461.63,575.134,5.69
2619.26,2465.42,574.943,5.7
2623.58,2469.22,574.751,5.71
2627.9,2473.01,574.559,5.72
2632.22,2476.8,574.368,5.73
2636.54,2480.58,574.176,5.74
2640.86,2484.37,573.985,5.75
2645.17,2488.15,573.793,5.76
2649.49,2491.93,573.602,5.77
2653.8,2495.71,573.411,5.78
2658.12,2499.49,573.219,5.79
2662.43,2503.26,573.028,5.8
2666.74,2507.04,572.838,5.81
2671.05,2510.81,572.648,5.82
2675.36,2514.58,572.457,5.83
2679.67,2518.35,572.267,5.84
2683.98,2522.11,572.077,5.85
2688.29,2525.88,571.887,5.86
2692.6,2529.64,571.697,5.87
2696.9,2533.4,571.507,5.88
2701.21,2537.16,571.317,5.89
2705.51,2540.92,571.127,5.9
2709.81,2544.67,570.937,5.91
2714.11,2548.43,570.748,5.92
2718.41,2552.18,570.558,5.93
2722.71,2555.93,570.369,5.94
2727.01,2559.68,570.18,5.95
2731.31,2563.43,569.992,5.96
2735.61,2567.17,569.803,5.97
2739.9,2570.91,569.614,5.98
2744.2,2574.66,569.426,5.99
2748.49,2578.4,569.237,6
2752.79,2582.13,569.049,6.01
2757.08,2585.87,568.86,6.02
2761.37,2589.6,568.672,6.03
2765.66,2593.34,568.484,6.04
2769.95,2597.07,568.296,6.05
2774.24,2600.79,568.108,6.06
2778.53,2604.52,567.92,6.07
2782.81,2608.25,567.733,6.08
2787.1,2611.97,567.546,6.09
2791.38,2615.69,567.358,6.1
2795.67,2619.41,567.171,6.11
2799.95,2623.13,566.984,6.12
2804.23,2626.85,566.797,6.13
2808.52,2630.56,566.61,6.14
2812.8,2634.27,566.423,6.15
2817.07,2637.98,566.236,6.16
2821.35,2641.69,566.05,6.17
2825.63,2645.4,565.863,6.18
2829.91,2649.11,565.676,6.19
2834.18,2652.81,565.49,6.2
2838.46,2656.51,565.304,6.21
2842.73,2660.21,565.118,6.22
2847,2663.91,564.932,6.23
2851.28,2667.61,564.747,6.24
2855.55,2671.3,564.561,6.25
2859.82,2675,564.375,6.26
2864.09,2678.69,564.19,6.27
2868.35,2682.38,564.004,6.28
2872.62,2686.06,563.819,6.29
2876.89,2689.75,563.634,6.3
2881.15,2693.43,563.449,6.31
2885.42,2697.12,563.263,6.32
2889.68,2700.8,563.078,6.33
2893.95,2704.48,562.894,6.34
2898.21,2708.15,562.709,6.35
2902.47,2711.83,562.525,6.36
2906.73,2715.5,562.341,6.37
2910.99,2719.17,562.157,6.38
2915.25,2722.84,561.973,6.39
2919.5,2726.51,561.789,6.4
2923.76,2730.18,561.605,6.41
2928.01,2733.84,561.421,6.42
2932.27,2737.51,561.237,6.43
2936.52,2741.17,561.053,6.44
2940.78,2744.83,560.87,6.45
2945.03,2748.49,560.686,6.46
2949.28,2752.14,560.502,6.47
2953.53,2755.8,560.319,6.48
2957.78,2759.45,560.137,6.49
2962.03,2763.1,559.954,6.5
2966.27,2766.75,559.771,6.51
2970.52,2770.4,559.588,6.52
2974.76,2774.04,559.406,6.53
2979.01,2777.68,559.223,6.54
2983.25,2781.33,559.041,6.55
2987.5,2784.97,558.858,6.56
2991.74,2788.61,558.676,6.57
2995.98,2792.24,558.494,6.58
3000.22,2795.88,558.312,6.59
3004.46,2799.51,558.129,6.6
3008.7,2803.14,557.947,6.61
3012.93,2806.77,557.766,6.62
3017.17,2810.4,557.585,6.63
3021.41,2814.03,557.403,6.64
3025.64,2817.65,557.222,6.65
3029.87,2821.27,557.041,6.66
3034.11,2824.89,556.86,6.67
3038.34,2828.51,556.679,6.68
3042.57,2832.13,556.498,6.69
3046.8,2835.75,556.317,6.7
3051.03,2839.36,556.136,6.71
3055.26,2842.97,555.955,6.72
3059.49,2846.58,555.775,6.73
3063.71,2850.19,555.594,6.74
3067.94,2853.8,555.414,6.75
3072.16,2857.4,555.234,6.76
3076.39,2861.01,555.054,6.77
3080.61,2864.61,554.874,6.78
3084.83,2868.21,554.695,6.79
3089.05,2871.81,554.515,6.8
3093.28,2875.41,554.335,6.81
3097.49,2879,554.156,6.82
3101.71,2882.59,553.976,6.83
3105.93,2886.18,553.797,6.84
3110.15,2889.77,553.618,6.85
3114.36,2893.36,553.438,6.86
3118.58,2896.95,553.259,6.87
3122.79,2900.53,553.08,6.88
3127.01,2904.12,552.901,6.89
3131.22,2907.7,552.723,6.9
3135.43,2911.28,552.545,6.91
3139.64,2914.85,552.366,6.92
3143.85,2918.43,552.188,6.93
3148.06,2922,552.01,6.94
3152.27,2925.58,551.832,6.95
3156.48,2929.15,551.654,6.96
3160.68,2932.72,551.475,6.97
3164.89,2936.28,551.298,6.98
3169.09,2939.85,551.12,6.99
3173.3,2943.41,550.942,7
3177.5,2946.98,550.764,7.01
3181.7,2950.54,550.586,7.02
3185.9,2954.09,550.409,7.03
3190.1,2957.65,550.232,7.04
3194.3,2961.21,550.055,7.05
3198.5,2964.76,549.878,7.06
3202.7,2968.31,549.702,7.07
3206.9,2971.86,549.525,7.08
3211.09,2975.41,549.348,7.09
3215.29,2978.96,549.172,7.1
3219.48,2982.5,548.995,7.11
3223.68,2986.05,548.818,7.12
3227.87,2989.59,548.642,7.13
3232.06,2993.13,548.466,7.14
3236.25,2996.67,548.289,7.15
3240.44,3000.2,548.113,7.16
3244.63,3003.74,547.937,7.17
3248.82,3007.27,547.762,7.18
3253.01,3010.8,547.586,7.19
3257.19,3014.33,547.411,7.2
3261.38,3017.86,547.236,7.21
3265.56,3021.39,547.06,7.22
3269.75,3024.91,546.885,7.23
3273.93,3028.43,546.71,7.24
3278.11,3031.95,546.535,7.25
3282.29,3035.47,546.36,7.26
3286.47,3038.99,546.185,7.27
3290.65,3042.51,546.01,7.28
3294.83,3046.02,545.835,7.29
3299.01,3049.53,545.66,7.3
3303.19,3053.04,545.485,7.31
3307.36,3056.55,545.311,7.32
3311.54,3060.06,545.137,7.33
3315.71,3063.57,544.963,7.34
3319.89,3067.07,544.789,7.35
3324.06,3070.57,544.615,7.36
3328.23,3074.07,544.441,7.37
3332.4,3077.57,544.267,7.38
3336.57,3081.07,544.094,7.39
3340.74,3084.57,543.92,7.4
3344.91,3088.06,543.746,7.41
3349.08,3091.55,543.573,7.42
3353.25,3095.04,543.399,7.43
3357.41,3098.53,543.226,7.44
3361.58,3102.02,543.053,7.45
3365.74,3105.51,542.88,7.46
3369.9,3108.99,542.707,7.47
3374.07,3112.47,542.535,7.48
3378.23,3115.95,542.362,7.49
3382.39,3119.43,542.19,7.5
3386.55,3122.91,542.017,7.51
3390.71,3126.38,541.845,7.52
3394.87,3129.86,541.673,7.53
3399.03,3133.33,541.5,7.54
3403.18,3136.8,541.328,7.55
3407.34,3140.27,541.156,7.56
3411.49,3143.73,540.984,7.57
3415.65,3147.2,540.812,7.58
3419.8,3150.66,540.64,7.59
3423.95,3154.13,540.469,7.6
3428.1,3157.59,540.297,7.61
3432.26,3161.04,540.126,7.62
3436.41,3164.5,539.955,7.63
3440.56,3167.96,539.784,7.64
3444.7,3171.41,539.613,7.65
3448.85,3174.86,539.442,7.66
3453,3178.31,539.271,7.67
3457.14,3181.76,539.1,7.68
3461.29,3185.21,538.929,7.69
3465.43,3188.65,538.759,7.7
3469.58,3192.1,538.588,7.71
3473.72,3195.54,538.417,7.72
3477.86,3198.98,538.247,7.73
3482,3202.42,538.076,7.74
3486.14,3205.86,537.906,7.75
3490.28,3209.29,537.737,7.76
3494.42,3212.72,537.567,7.77
3498.56,3216.16,537.397,7.78
3502.69,3219.59,537.228,7.79
3506.83,3223.01,537.058,7.8
3510.96,3226.44,536.889,7.81
3515.1,3229.87,536.719,7.82
3519.23,3233.29,536.55,7.83
3523.37,3236.71,536.38,7.84
3527.5,3240.13,536.211,7.85
3531.63,3243.55,536.042,7.86
3535.76,3246.97,535.873,7.87
3539.89,3250.38,535.703,7.88
3544.02,3253.8,535.535,7.89
3548.14,3257.21,535.367,7.9
3552.27,3260.62,535.198,7.91
3556.4,3264.03,535.03,7.92
3560.52,3267.44,534.862,7.93
3564.65,3270.84,534.693,7.94
3568.77,3274.24,534.525,7.95
3572.89,3277.65,534.357,7.96
3577.01,3281.05,534.189,7.97
3581.14,3284.45,534.021,7.98
3585.26,3287.84,533.853,7.99
3589.38,3291.24,533.685,8
3593.49,3294.63,533.517,8.01
3597.61,3298.02,533.35,8.02
3601.73,3301.41,533.182,8.03
3605.85,3304.8,533.015,8.04
3609.96,3308.19,532.848,8.05
3614.08,3311.58,532.681,8.06
3618.19,3314.96,532.514,8.07
3622.3,3318.34,532.347,8.08
3626.42,3321.72,532.18,8.09
3630.53,3325.1,532.014,8.1
3634.64,3328.48,531.847,8.11
3638.75,3331.86,531.68,8.12
3642.86,3335.23,531.514,8.13
3646.96,3338.6,531.347,8.14
3651.07,3341.97,531.181,8.15
3655.18,3345.34,531.014,8.16
3659.28,3348.71,530.848,8.17
3663.39,3352.08,530.682,8.18
3667.49,3355.44,530.516,8.19
3671.6,3358.8,530.351,8.2
3675.7,3362.16,530.185,8.21
3679.8,3365.52,530.019,8.22
3683.9,3368.88,529.854,8.23
3688,3372.24,529.689,8.24
3692.1,3375.59,529.523,8.25
3696.2,3378.94,529.358,8.26
3700.3,3382.29,529.193,8.27
3704.4,3385.64,529.028,8.28
3708.49,3388.99,528.863,8.29
3712.59,3392.34,528.697,8.3
3716.68,3395.68,528.532,8.31
3720.78,3399.03,528.367,8.32
3724.87,3402.37,528.203,8.33
3728.96,3405.71,528.038,8.34
3733.05,3409.04,527.874,8.35
3737.14,3412.38,527.71,8.36
3741.23,3415.72,527.546,8.37
3745.32,3419.05,527.382,8.38
3749.41,3422.38,527.218,8.39
3753.5,3425.71,527.054,8.4
3757.58,3429.04,526.89,8.41
3761.67,3432.37,526.726,8.42
3765.75,3435.69,526.562,8.43
3769.84,3439.01,526.399,8.44
3773.92,3442.34,526.235,8.45
3778.01,3445.66,526.071,8.46
3782.09,3448.97,525.908,8.47
3786.17,3452.29,525.744,8.48
3790.25,3455.61,525.581,8.49
3794.33,3458.92,525.418,8.5
3798.41,3462.23,525.256,8.51
3802.48,3465.54,525.093,8.52
3806.56,3468.85,524.93,8.53
3810.64,3472.16,524.768,8.54
3814.71,3475.47,524.605,8.55
3818.79,3478.77,524.443,8.56
3822.86,3482.07,524.28,8.57
3826.94,3485.37,524.118,8.58
3831.01,3488.67,523.955,8.59
3835.08,3491.97,523.793,8.6
3839.15,3495.27,523.631,8.61
3843.22,3498.56,523.469,8.62
3847.29,3501.85,523.306,8.63
3851.36,3505.14,523.145,8.64
3855.43,3508.43,522.983,8.65
3859.49,3511.72,522.822,8.66
3863.56,3515.01,522.661,8.67
3867.63,3518.29,522.499,8.68
3871.69,3521.58,522.338,8.69
3875.75,3524.86,522.177,8.7
3879.82,3528.14,522.016,8.71
3883.88,3531.42,521.855,8.72
3887.94,3534.69,521.693,8.73
3892,3537.97,521.532,8.74
3896.06,3541.24,521.372,8.75
3900.12,3544.51,521.211,8.76
3904.18,3547.78,521.05,8.77
3908.24,3551.05,520.889,8.78
3912.29,3554.32,520.729,8.79
3916.35,3557.58,520.569,8.8
3920.41,3560.85,520.409,8.81
3924.46,3564.11,520.249,8.82
3928.51,3567.37,520.089,8.83
3932.57,3570.63,519.929,8.84
3936.62,3573.89,519.769,8.85
3940.67,3577.14,519.609,8.86
3944.72,3580.4,519.449,8.87
3948.77,3583.65,519.29,8.88
3952.82,3586.9,519.13,8.89
3956.87,3590.15,518.97,8.9
3960.92,3593.4,518.811,8.91
3964.97,3596.64,518.651,8.92
3969.01,3599.89,518.492,8.93
3973.06,3603.13,518.332,8.94
3977.1,3606.37,518.174,8.95
3981.15,3609.61,518.015,8.96
3985.19,3612.85,517.856,8.97
3989.23,3616.09,517.698,8.98
3993.27,3619.32,517.539,8.99
3997.31,3622.56,517.381,9
4001.35,3625.79,517.222,9.01
4005.39,3629.02,517.064,9.02
4009.43,3632.25,516.905,9.03
4013.47,3635.48,516.747,9.04
4017.51,3638.7,516.589,9.05
4021.54,3641.93,516.43,9.06
4025.58,3645.15,516.272,9.07
4029.61,3648.37,516.114,9.08
4033.65,3651.59,515.956,9.09
4037.68,3654.81,515.799,9.1
4041.71,3658.02,515.641,9.11
4045.74,3661.24,515.484,9.12
4049.78,3664.45,515.327,9.13
4053.81,3667.66,515.169,9.14
4057.84,3670.87,515.012,9.15
4061.86,3674.08,514.855,9.16
4065.89,3677.29,514.698,9.17
4069.92,3680.49,514.541,9.18
4073.95,3683.7,514.384,9.19
4077.97,3686.9,514.227,9.2
4082,3690.1,514.07,9.21
4086.02,3693.3,513.913,9.22
4090.04,3696.49,513.756,9.23
4094.07,3699.69,513.6,9.24
4098.09,3702.88,513.443,9.25
4102.11,3706.08,513.287,9.26
4106.13,3709.27,513.131,9.27
4110.15,3712.46,512.975,9.28
4114.17,3715.64,512.819,9.29
4118.19,3718.83,512.663,9.3
4122.21,3722.01,512.507,9.31
4126.22,3725.2,512.351,9.32
4130.24,3728.38,512.196,9.33
4134.25,3731.56,512.04,9.34
4138.27,3734.74,511.884,9.35
4142.28,3737.91,511.729,9.36
4146.29,3741.09,511.573,9.37
4150.31,3744.26,511.418,9.38
4154.32,3747.44,511.262,9.39
4158.33,3750.61,511.107,9.4
4162.34,3753.77,510.952,9.41
4166.35,3756.94,510.797,9.42
4170.36,3760.11,510.643,9.43
4174.37,3763.27,510.488,9.44
4178.37,3766.43,510.333,9.45
4182.38,3769.6,510.179,9.46
4186.38,3772.76,510.024,9.47
4190.39,3775.91,509.87,9.48
4194.39,3779.07,509.716,9.49
4198.4,3782.22,509.561,9.5
4202.4,3785.38,509.407,9.51
4206.4,3788.53,509.253,9.52
4210.4,3791.68,509.098,9.53
4214.4,3794.83,508.944,9.54
4218.4,3797.98,508.79,9.55
4222.4,3801.12,508.636,9.56
4226.4,3804.27,508.483,9.57
4230.4,3807.41,508.329,9.58
4234.4,3810.55,508.176,9.59
4238.39,3813.69,508.023,9.6
4242.39,3816.83,507.869,9.61
4246.38,3819.96,507.716,9.62
4250.38,3823.1,507.563,9.63
4254.37,3826.23,507.41,9.64
4258.36,3829.36,507.257,9.65
4262.35,3832.49,507.104,9.66
4266.34,3835.62,506.951,9.67
4270.33,3838.75,506.798,9.68
4274.32,3841.87,506.645,9.69
4278.31,3845,506.492,9.7
4282.3,3848.12,506.34,9.71
4286.29,3851.24,506.187,9.72
4290.27,3854.36,506.035,9.73
4294.26,3857.48,505.883,9.74
4298.25,3860.59,505.731,9.75
4302.23,3863.71,505.579,9.76
4306.21,3866.82,505.427,9.77
4310.2,3869.93,505.275,9.78
4314.18,3873.04,505.123,9.79
4318.16,3876.15,504.971,9.8
4322.14,3879.26,504.82,9.81
4326.12,3882.36,504.668,9.82
4330.1,3885.47,504.516,9.83
4334.08,3888.57,504.365,9.84
4338.06,3891.67,504.213,9.85
4342.03,3894.77,504.062,9.86
4346.01,3897.86,503.91,9.87
4349.99,3900.96,503.759,9.88
4353.96,3904.06,503.608,9.89
4357.94,3907.15,503.457,9.9
4361.91,3910.24,503.307,9.91
4365.88,3913.33,503.156,9.92
4369.86,3916.42,503.005,9.93
4373.83,3919.5,502.855,9.94
4377.8,3922.59,502.704,9.95
4381.77,3925.67,502.554,9.96
4385.74,3928.76,502.403,9.97
4389.71,3931.84,502.253,9.98
4393.67,3934.92,502.103,9.99
4397.64,3937.99,501.952,10
4401.61,3941.07,501.802,10.01
4405.57,3944.14,501.652,10.02
4409.54,3947.22,501.502,10.03
4413.5,3950.29,501.352,10.04
4417.47,3953.36,501.202,10.05
4421.43,3956.43,501.053,10.06
4425.39,3959.49,500.903,10.07
4429.35,3962.56,500.754,10.08
4433.31,3965.62,500.605,10.09
4437.27,3968.69,500.455,10.1
4441.23,3971.75,500.306,10.11
4445.19,3974.81,500.157,10.12
4449.15,3977.86,500.008,10.13
4453.11,3980.92,499.859,10.14
4457.06,3983.97,499.71,10.15
4461.02,3987.03,499.561,10.16
4464.98,3990.08,499.412,10.17
4468.93,3993.13,499.263,10.18
4472.88,3996.18,499.114,10.19
4476.84,3999.23,498.965,10.2
4480.79,4002.27,498.817,10.21
4484.74,4005.31,498.669,10.22
4488.69,4008.36,498.52,10.23
4492.64,4011.4,498.372,10.24
4496.59,4014.44,498.224,10.25
4500.54,4017.48,498.076,10.26
4504.49,4020.51,497.928,10.27
4508.44,4023.55,497.781,10.28
4512.38,4026.58,497.633,10.29
4516.33,4029.61,497.485,10.3
4520.27,4032.64,497.337,10.31
4524.22,4035.67,497.189,10.32
4528.16,4038.7,497.042,10.33
4532.11,4041.73,496.894,10.34
4536.05,4044.75,496.747,10.35
4539.99,4047.77,496.599,10.36
4543.93,4050.79,496.452,10.37
4547.87,4053.81,496.305,10.38
4551.81,4056.83,496.158,10.39
4555.75,4059.85,496.011,10.4
4559.69,4062.86,495.864,10.41
4563.63,4065.88,495.718,10.42
4567.56,4068.89,495.571,10.43
4571.5,4071.9,495.425,10.44
4575.44,4074.91,495.278,10.45
4579.37,4077.92,495.131,10.46
4583.31,4080.92,494.985,10.47
4587.24,4083.93,494.839,10.48
4591.17,4086.93,494.692,10.49
4595.1,4089.93,494.546,10.5
4599.04,4092.93,494.4,10.51
4602.97,4095.93,494.253,10.52
4606.9,4098.93,494.107,10.53
4610.83,4101.92,493.961,10.54
4614.75,4104.92,493.816,10.55
4618.68,4107.91,493.67,10.56
4622.61,4110.9,493.524,10.57
4626.54,4113.89,493.379,10.58
4630.46,4116.88,493.234,10.59
4634.39,4119.87,493.088,10.6
4638.31,4122.85,492.943,10.61
4642.24,4125.84,492.798,10.62
4646.16,4128.82,492.653,10.63
